date	country	Total	new_cases
2020-03-12	New Zealand	5	0
2020-03-13	New Zealand	5	0
2020-03-14	New Zealand	6	1
2020-03-15	New Zealand	8	2
2020-03-16	New Zealand	8	0
2020-03-17	New Zealand	12	4
2020-03-18	New Zealand	20	8
2020-03-19	New Zealand	28	8
2020-03-20	New Zealand	39	11
2020-03-21	New Zealand	52	13
2020-03-22	New Zealand	102	50
2020-03-23	New Zealand	102	0
2020-03-24	New Zealand	155	53
2020-03-25	New Zealand	205	50
2020-03-26	New Zealand	283	78
2020-03-27	New Zealand	368	85
2020-03-28	New Zealand	451	83
2020-03-29	New Zealand	514	63
2020-03-30	New Zealand	589	75
2020-03-31	New Zealand	647	58
2020-04-01	New Zealand	708	61
2020-04-02	New Zealand	797	89
2020-04-03	New Zealand	868	71
2020-04-04	New Zealand	950	82
2020-04-05	New Zealand	1039	89
2020-04-06	New Zealand	1106	67
2020-04-07	New Zealand	1160	54
2020-04-08	New Zealand	1210	50
2020-04-09	New Zealand	1239	29
2020-04-10	New Zealand	1283	44
2020-04-11	New Zealand	1312	29
2020-04-12	New Zealand	1330	18
2020-04-13	New Zealand	1349	19
2020-04-14	New Zealand	1366	17
2020-04-15	New Zealand	1386	20
2020-04-16	New Zealand	1401	15
2020-04-17	New Zealand	1409	8
2020-04-18	New Zealand	1422	13
2020-04-19	New Zealand	1431	9
2020-04-20	New Zealand	1440	9
2020-04-21	New Zealand	1445	5
2020-04-22	New Zealand	1451	6
2020-04-23	New Zealand	1456	5
2020-04-24	New Zealand	1461	5
2020-04-25	New Zealand	1470	9
2020-04-26	New Zealand	1469	-1
2020-04-27	New Zealand	1472	3
2020-04-28	New Zealand	1474	2
2020-04-29	New Zealand	1476	2
2020-04-30	New Zealand	1479	3
2020-05-01	New Zealand	1485	6
2020-05-02	New Zealand	1487	2
2020-05-03	New Zealand	1487	0
2020-05-04	New Zealand	1486	-1
2020-05-05	New Zealand	1488	2
2020-05-06	New Zealand	1489	1
2020-05-07	New Zealand	1490	1
2020-05-08	New Zealand	1492	2
2020-05-09	New Zealand	1494	2
2020-05-10	New Zealand	1497	3
2020-05-11	New Zealand	1497	0
2020-05-12	New Zealand	1497	0
2020-05-13	New Zealand	1497	0
2020-05-14	New Zealand	1498	1
2020-05-15	New Zealand	1498	0
2020-05-16	New Zealand	1499	1
2020-05-17	New Zealand	1499	0
2020-05-18	New Zealand	1499	0
2020-05-19	New Zealand	1503	4
2020-01-22	Nicaragua	0	0
2020-01-23	Nicaragua	0	0
2020-01-24	Nicaragua	0	0
2020-01-25	Nicaragua	0	0
2020-01-26	Nicaragua	0	0
2020-01-27	Nicaragua	0	0
2020-01-28	Nicaragua	0	0
2020-01-29	Nicaragua	0	0
2020-01-30	Nicaragua	0	0
2020-01-31	Nicaragua	0	0
2020-02-01	Nicaragua	0	0
2020-02-02	Nicaragua	0	0
2020-02-03	Nicaragua	0	0
2020-02-04	Nicaragua	0	0
2020-02-05	Nicaragua	0	0
2020-02-06	Nicaragua	0	0
2020-02-07	Nicaragua	0	0
2020-02-08	Nicaragua	0	0
2020-02-09	Nicaragua	0	0
2020-02-10	Nicaragua	0	0
2020-02-11	Nicaragua	0	0
2020-02-12	Nicaragua	0	0
2020-02-13	Nicaragua	0	0
2020-02-14	Nicaragua	0	0
2020-02-15	Nicaragua	0	0
2020-02-16	Nicaragua	0	0
2020-02-17	Nicaragua	0	0
2020-02-18	Nicaragua	0	0
2020-02-19	Nicaragua	0	0
2020-02-20	Nicaragua	0	0
2020-02-21	Nicaragua	0	0
2020-02-22	Nicaragua	0	0
2020-02-23	Nicaragua	0	0
2020-02-24	Nicaragua	0	0
2020-02-25	Nicaragua	0	0
2020-02-26	Nicaragua	0	0
2020-02-27	Nicaragua	0	0
2020-02-28	Nicaragua	0	0
2020-02-29	Nicaragua	0	0
2020-03-01	Nicaragua	0	0
2020-03-02	Nicaragua	0	0
2020-03-03	Nicaragua	0	0
2020-03-04	Nicaragua	0	0
2020-03-05	Nicaragua	0	0
2020-03-06	Nicaragua	0	0
2020-03-07	Nicaragua	0	0
2020-03-08	Nicaragua	0	0
2020-03-09	Nicaragua	0	0
2020-03-10	Nicaragua	0	0
2020-03-11	Nicaragua	0	0
2020-03-12	Nicaragua	0	0
2020-03-13	Nicaragua	0	0
2020-03-14	Nicaragua	0	0
2020-03-15	Nicaragua	0	0
2020-03-16	Nicaragua	0	0
2020-03-17	Nicaragua	0	0
2020-03-18	Nicaragua	0	0
2020-03-19	Nicaragua	1	1
2020-03-20	Nicaragua	1	0
2020-03-21	Nicaragua	2	1
2020-03-22	Nicaragua	2	0
2020-03-23	Nicaragua	2	0
2020-03-24	Nicaragua	2	0
2020-03-25	Nicaragua	2	0
2020-03-26	Nicaragua	2	0
2020-03-27	Nicaragua	2	0
2020-03-28	Nicaragua	4	2
2020-03-29	Nicaragua	4	0
2020-03-30	Nicaragua	4	0
2020-03-31	Nicaragua	5	1
2020-04-01	Nicaragua	5	0
2020-04-02	Nicaragua	5	0
2020-04-03	Nicaragua	5	0
2020-04-04	Nicaragua	5	0
2020-04-05	Nicaragua	6	1
2020-04-06	Nicaragua	6	0
2020-04-07	Nicaragua	6	0
2020-04-08	Nicaragua	6	0
2020-04-09	Nicaragua	7	1
2020-04-10	Nicaragua	7	0
2020-04-11	Nicaragua	8	1
2020-04-12	Nicaragua	9	1
2020-04-13	Nicaragua	9	0
2020-04-14	Nicaragua	9	0
2020-04-15	Nicaragua	9	0
2020-04-16	Nicaragua	9	0
2020-04-17	Nicaragua	9	0
2020-04-18	Nicaragua	9	0
2020-04-19	Nicaragua	10	1
2020-04-20	Nicaragua	10	0
2020-04-21	Nicaragua	10	0
2020-04-22	Nicaragua	10	0
2020-04-23	Nicaragua	11	1
2020-04-24	Nicaragua	11	0
2020-04-25	Nicaragua	12	1
2020-04-26	Nicaragua	13	1
2020-04-27	Nicaragua	13	0
2020-04-28	Nicaragua	13	0
2020-04-29	Nicaragua	13	0
2020-04-30	Nicaragua	14	1
2020-05-01	Nicaragua	14	0
2020-05-02	Nicaragua	14	0
2020-05-03	Nicaragua	15	1
2020-05-04	Nicaragua	15	0
2020-05-05	Nicaragua	16	1
2020-05-06	Nicaragua	16	0
2020-05-07	Nicaragua	16	0
2020-05-08	Nicaragua	16	0
2020-05-09	Nicaragua	16	0
2020-05-10	Nicaragua	16	0
2020-05-11	Nicaragua	16	0
2020-05-12	Nicaragua	25	9
2020-05-13	Nicaragua	25	0
2020-05-14	Nicaragua	25	0
2020-05-15	Nicaragua	25	0
2020-05-16	Nicaragua	25	0
2020-05-17	Nicaragua	25	0
2020-05-18	Nicaragua	25	0
2020-05-19	Nicaragua	254	229
2020-01-22	Niger	0	0
2020-01-23	Niger	0	0
2020-01-24	Niger	0	0
2020-01-25	Niger	0	0
2020-01-26	Niger	0	0
2020-01-27	Niger	0	0
2020-01-28	Niger	0	0
2020-01-29	Niger	0	0
2020-01-30	Niger	0	0
2020-01-31	Niger	0	0
2020-02-01	Niger	0	0
2020-02-02	Niger	0	0
2020-02-03	Niger	0	0
2020-02-04	Niger	0	0
2020-02-05	Niger	0	0
2020-02-06	Niger	0	0
2020-02-07	Niger	0	0
2020-02-08	Niger	0	0
2020-02-09	Niger	0	0
2020-02-10	Niger	0	0
2020-02-11	Niger	0	0
2020-02-12	Niger	0	0
2020-02-13	Niger	0	0
2020-02-14	Niger	0	0
2020-02-15	Niger	0	0
2020-02-16	Niger	0	0
2020-02-17	Niger	0	0
2020-02-18	Niger	0	0
2020-02-19	Niger	0	0
2020-02-20	Niger	0	0
2020-02-21	Niger	0	0
2020-02-22	Niger	0	0
2020-02-23	Niger	0	0
2020-02-24	Niger	0	0
2020-02-25	Niger	0	0
2020-02-26	Niger	0	0
2020-02-27	Niger	0	0
2020-02-28	Niger	0	0
2020-02-29	Niger	0	0
2020-03-01	Niger	0	0
2020-03-02	Niger	0	0
2020-03-03	Niger	0	0
2020-03-04	Niger	0	0
2020-03-05	Niger	0	0
2020-03-06	Niger	0	0
2020-03-07	Niger	0	0
2020-03-08	Niger	0	0
2020-03-09	Niger	0	0
2020-03-10	Niger	0	0
2020-03-11	Niger	0	0
2020-03-12	Niger	0	0
2020-03-13	Niger	0	0
2020-03-14	Niger	0	0
2020-03-15	Niger	0	0
2020-03-16	Niger	0	0
2020-03-17	Niger	0	0
2020-03-18	Niger	0	0
2020-03-19	Niger	0	0
2020-03-20	Niger	1	1
2020-03-21	Niger	1	0
2020-03-22	Niger	2	1
2020-03-23	Niger	3	1
2020-03-24	Niger	3	0
2020-03-25	Niger	7	4
2020-03-26	Niger	10	3
2020-03-27	Niger	10	0
2020-03-28	Niger	10	0
2020-03-29	Niger	18	8
2020-03-30	Niger	27	9
2020-03-31	Niger	27	0
2020-04-01	Niger	74	47
2020-04-02	Niger	98	24
2020-04-03	Niger	120	22
2020-04-04	Niger	144	24
2020-04-05	Niger	184	40
2020-04-06	Niger	253	69
2020-04-07	Niger	278	25
2020-04-08	Niger	342	64
2020-04-09	Niger	410	68
2020-04-10	Niger	438	28
2020-04-11	Niger	491	53
2020-04-12	Niger	529	38
2020-04-13	Niger	529	0
2020-04-14	Niger	570	41
2020-04-15	Niger	584	14
2020-04-16	Niger	584	0
2020-04-17	Niger	627	43
2020-04-18	Niger	639	12
2020-04-19	Niger	648	9
2020-04-20	Niger	648	0
2020-04-21	Niger	657	9
2020-04-22	Niger	662	5
2020-04-23	Niger	671	9
2020-04-24	Niger	681	10
2020-04-25	Niger	684	3
2020-04-26	Niger	696	12
2020-04-27	Niger	701	5
2020-04-28	Niger	709	8
2020-04-29	Niger	713	4
2020-04-30	Niger	719	6
2020-05-01	Niger	728	9
2020-05-02	Niger	736	8
2020-05-03	Niger	750	14
2020-05-04	Niger	755	5
2020-05-05	Niger	763	8
2020-05-06	Niger	770	7
2020-05-07	Niger	781	11
2020-05-08	Niger	795	14
2020-05-09	Niger	815	20
2020-05-10	Niger	821	6
2020-05-11	Niger	832	11
2020-05-12	Niger	854	22
2020-05-13	Niger	860	6
2020-05-14	Niger	876	16
2020-05-15	Niger	885	9
2020-05-16	Niger	889	4
2020-05-17	Niger	904	15
2020-05-18	Niger	909	5
2020-05-19	Niger	914	5
2020-01-22	Nigeria	0	0
2020-01-23	Nigeria	0	0
2020-01-24	Nigeria	0	0
2020-01-25	Nigeria	0	0
2020-01-26	Nigeria	0	0
2020-01-27	Nigeria	0	0
2020-01-28	Nigeria	0	0
2020-01-29	Nigeria	0	0
2020-01-30	Nigeria	0	0
2020-01-31	Nigeria	0	0
2020-02-01	Nigeria	0	0
2020-02-02	Nigeria	0	0
2020-02-03	Nigeria	0	0
2020-02-04	Nigeria	0	0
2020-02-05	Nigeria	0	0
2020-02-06	Nigeria	0	0
2020-02-07	Nigeria	0	0
2020-02-08	Nigeria	0	0
2020-02-09	Nigeria	0	0
2020-02-10	Nigeria	0	0
2020-02-11	Nigeria	0	0
2020-02-12	Nigeria	0	0
2020-02-13	Nigeria	0	0
2020-02-14	Nigeria	0	0
2020-02-15	Nigeria	0	0
2020-02-16	Nigeria	0	0
2020-02-17	Nigeria	0	0
2020-02-18	Nigeria	0	0
2020-02-19	Nigeria	0	0
2020-02-20	Nigeria	0	0
2020-02-21	Nigeria	0	0
2020-02-22	Nigeria	0	0
2020-02-23	Nigeria	0	0
2020-02-24	Nigeria	0	0
2020-02-25	Nigeria	0	0
2020-02-26	Nigeria	0	0
2020-02-27	Nigeria	0	0
2020-02-28	Nigeria	1	1
2020-02-29	Nigeria	1	0
2020-03-01	Nigeria	1	0
2020-03-02	Nigeria	1	0
2020-03-03	Nigeria	1	0
2020-03-04	Nigeria	1	0
2020-03-05	Nigeria	1	0
2020-03-06	Nigeria	1	0
2020-03-07	Nigeria	1	0
2020-03-08	Nigeria	1	0
2020-03-09	Nigeria	2	1
2020-03-10	Nigeria	2	0
2020-03-11	Nigeria	2	0
2020-03-12	Nigeria	2	0
2020-03-13	Nigeria	2	0
2020-03-14	Nigeria	2	0
2020-03-15	Nigeria	2	0
2020-03-16	Nigeria	2	0
2020-03-17	Nigeria	3	1
2020-03-18	Nigeria	8	5
2020-03-19	Nigeria	8	0
2020-03-20	Nigeria	12	4
2020-03-21	Nigeria	22	10
2020-03-22	Nigeria	30	8
2020-03-23	Nigeria	40	10
2020-03-24	Nigeria	44	4
2020-03-25	Nigeria	51	7
2020-03-26	Nigeria	65	14
2020-03-27	Nigeria	70	5
2020-03-28	Nigeria	89	19
2020-03-29	Nigeria	111	22
2020-03-30	Nigeria	131	20
2020-03-31	Nigeria	135	4
2020-04-01	Nigeria	174	39
2020-04-02	Nigeria	184	10
2020-04-03	Nigeria	210	26
2020-04-04	Nigeria	214	4
2020-04-05	Nigeria	232	18
2020-04-06	Nigeria	238	6
2020-04-07	Nigeria	254	16
2020-04-08	Nigeria	276	22
2020-04-09	Nigeria	288	12
2020-04-10	Nigeria	305	17
2020-04-11	Nigeria	318	13
2020-04-12	Nigeria	323	5
2020-04-13	Nigeria	343	20
2020-04-14	Nigeria	373	30
2020-04-15	Nigeria	407	34
2020-04-16	Nigeria	442	35
2020-04-17	Nigeria	493	51
2020-04-18	Nigeria	542	49
2020-04-19	Nigeria	627	85
2020-04-20	Nigeria	665	38
2020-04-21	Nigeria	665	0
2020-04-22	Nigeria	873	208
2020-04-23	Nigeria	981	108
2020-04-24	Nigeria	1095	114
2020-04-25	Nigeria	1182	87
2020-04-26	Nigeria	1273	91
2020-04-27	Nigeria	1337	64
2020-04-28	Nigeria	1532	195
2020-04-29	Nigeria	1728	196
2020-04-30	Nigeria	1932	204
2020-05-01	Nigeria	2170	238
2020-05-02	Nigeria	2388	218
2020-05-03	Nigeria	2558	170
2020-05-04	Nigeria	2802	244
2020-05-05	Nigeria	2950	148
2020-05-06	Nigeria	3145	195
2020-05-07	Nigeria	3526	381
2020-05-08	Nigeria	3912	386
2020-05-09	Nigeria	4151	239
2020-05-10	Nigeria	4399	248
2020-05-11	Nigeria	4641	242
2020-05-12	Nigeria	4787	146
2020-05-13	Nigeria	4971	184
2020-05-14	Nigeria	5162	191
2020-05-15	Nigeria	5450	288
2020-05-16	Nigeria	5621	171
2020-05-17	Nigeria	5959	338
2020-05-18	Nigeria	6175	216
2020-05-19	Nigeria	6401	226
2020-01-22	North Macedonia	0	0
2020-01-23	North Macedonia	0	0
2020-01-24	North Macedonia	0	0
2020-01-25	North Macedonia	0	0
2020-01-26	North Macedonia	0	0
2020-01-27	North Macedonia	0	0
2020-01-28	North Macedonia	0	0
2020-01-29	North Macedonia	0	0
2020-01-30	North Macedonia	0	0
2020-01-31	North Macedonia	0	0
2020-02-01	North Macedonia	0	0
2020-02-02	North Macedonia	0	0
2020-02-03	North Macedonia	0	0
2020-02-04	North Macedonia	0	0
2020-02-05	North Macedonia	0	0
2020-02-06	North Macedonia	0	0
2020-02-07	North Macedonia	0	0
2020-02-08	North Macedonia	0	0
2020-02-09	North Macedonia	0	0
2020-02-10	North Macedonia	0	0
2020-02-11	North Macedonia	0	0
2020-02-12	North Macedonia	0	0
2020-02-13	North Macedonia	0	0
2020-02-14	North Macedonia	0	0
2020-02-15	North Macedonia	0	0
2020-02-16	North Macedonia	0	0
2020-02-17	North Macedonia	0	0
2020-02-18	North Macedonia	0	0
2020-02-19	North Macedonia	0	0
2020-02-20	North Macedonia	0	0
2020-02-21	North Macedonia	0	0
2020-02-22	North Macedonia	0	0
2020-02-23	North Macedonia	0	0
2020-02-24	North Macedonia	0	0
2020-02-25	North Macedonia	0	0
2020-02-26	North Macedonia	1	1
2020-02-27	North Macedonia	1	0
2020-02-28	North Macedonia	1	0
2020-02-29	North Macedonia	1	0
2020-03-01	North Macedonia	1	0
2020-03-02	North Macedonia	1	0
2020-03-03	North Macedonia	1	0
2020-03-04	North Macedonia	1	0
2020-03-05	North Macedonia	1	0
2020-03-06	North Macedonia	3	2
2020-03-07	North Macedonia	3	0
2020-03-08	North Macedonia	3	0
2020-03-09	North Macedonia	3	0
2020-03-10	North Macedonia	7	4
2020-03-11	North Macedonia	7	0
2020-03-12	North Macedonia	7	0
2020-03-13	North Macedonia	14	7
2020-03-14	North Macedonia	14	0
2020-03-15	North Macedonia	14	0
2020-03-16	North Macedonia	18	4
2020-03-17	North Macedonia	26	8
2020-03-18	North Macedonia	35	9
2020-03-19	North Macedonia	48	13
2020-03-20	North Macedonia	67	19
2020-03-21	North Macedonia	85	18
2020-03-22	North Macedonia	115	30
2020-03-23	North Macedonia	136	21
2020-03-24	North Macedonia	148	12
2020-03-25	North Macedonia	177	29
2020-03-26	North Macedonia	201	24
2020-03-27	North Macedonia	219	18
2020-03-28	North Macedonia	241	22
2020-03-29	North Macedonia	259	18
2020-03-30	North Macedonia	285	26
2020-03-31	North Macedonia	329	44
2020-04-01	North Macedonia	354	25
2020-04-02	North Macedonia	384	30
2020-04-03	North Macedonia	430	46
2020-04-04	North Macedonia	483	53
2020-04-05	North Macedonia	555	72
2020-04-06	North Macedonia	570	15
2020-04-07	North Macedonia	599	29
2020-04-08	North Macedonia	617	18
2020-04-09	North Macedonia	663	46
2020-04-10	North Macedonia	711	48
2020-04-11	North Macedonia	760	49
2020-04-12	North Macedonia	828	68
2020-04-13	North Macedonia	854	26
2020-04-14	North Macedonia	908	54
2020-04-15	North Macedonia	974	66
2020-04-16	North Macedonia	1081	107
2020-04-17	North Macedonia	1117	36
2020-04-18	North Macedonia	1170	53
2020-04-19	North Macedonia	1207	37
2020-04-20	North Macedonia	1225	18
2020-04-21	North Macedonia	1231	6
2020-04-22	North Macedonia	1259	28
2020-04-23	North Macedonia	1300	41
2020-04-24	North Macedonia	1326	26
2020-04-25	North Macedonia	1367	41
2020-04-26	North Macedonia	1386	19
2020-04-27	North Macedonia	1399	13
2020-04-28	North Macedonia	1421	22
2020-04-29	North Macedonia	1442	21
2020-04-30	North Macedonia	1465	23
2020-05-01	North Macedonia	1494	29
2020-05-02	North Macedonia	1506	12
2020-05-03	North Macedonia	1511	5
2020-05-04	North Macedonia	1518	7
2020-05-05	North Macedonia	1526	8
2020-05-06	North Macedonia	1539	13
2020-05-07	North Macedonia	1572	33
2020-05-08	North Macedonia	1586	14
2020-05-09	North Macedonia	1622	36
2020-05-10	North Macedonia	1642	20
2020-05-11	North Macedonia	1664	22
2020-05-12	North Macedonia	1674	10
2020-05-13	North Macedonia	1694	20
2020-05-14	North Macedonia	1723	29
2020-05-15	North Macedonia	1740	17
2020-05-16	North Macedonia	1762	22
2020-05-17	North Macedonia	1792	30
2020-05-18	North Macedonia	1817	25
2020-05-19	North Macedonia	1839	22
2020-01-22	Norway	0	0
2020-01-23	Norway	0	0
2020-01-24	Norway	0	0
2020-01-25	Norway	0	0
2020-01-26	Norway	0	0
2020-01-27	Norway	0	0
2020-01-28	Norway	0	0
2020-01-29	Norway	0	0
2020-01-30	Norway	0	0
2020-01-31	Norway	0	0
2020-02-01	Norway	0	0
2020-02-02	Norway	0	0
2020-02-03	Norway	0	0
2020-02-04	Norway	0	0
2020-02-05	Norway	0	0
2020-02-06	Norway	0	0
2020-02-07	Norway	0	0
2020-02-08	Norway	0	0
2020-02-09	Norway	0	0
2020-02-10	Norway	0	0
2020-02-11	Norway	0	0
2020-02-12	Norway	0	0
2020-02-13	Norway	0	0
2020-02-14	Norway	0	0
2020-02-15	Norway	0	0
2020-02-16	Norway	0	0
2020-02-17	Norway	0	0
2020-02-18	Norway	0	0
2020-02-19	Norway	0	0
2020-02-20	Norway	0	0
2020-02-21	Norway	0	0
2020-02-22	Norway	0	0
2020-02-23	Norway	0	0
2020-02-24	Norway	0	0
2020-02-25	Norway	0	0
2020-02-26	Norway	1	1
2020-02-27	Norway	1	0
2020-02-28	Norway	6	5
2020-02-29	Norway	15	9
2020-03-01	Norway	19	4
2020-03-02	Norway	25	6
2020-03-03	Norway	32	7
2020-03-04	Norway	56	24
2020-03-05	Norway	87	31
2020-03-06	Norway	108	21
2020-03-07	Norway	147	39
2020-03-08	Norway	176	29
2020-03-09	Norway	205	29
2020-03-10	Norway	400	195
2020-03-11	Norway	598	198
2020-03-12	Norway	702	104
2020-03-13	Norway	996	294
2020-03-14	Norway	1090	94
2020-03-15	Norway	1221	131
2020-03-16	Norway	1333	112
2020-03-17	Norway	1463	130
2020-03-18	Norway	1550	87
2020-03-19	Norway	1746	196
2020-03-20	Norway	1914	168
2020-03-21	Norway	2118	204
2020-03-22	Norway	2385	267
2020-03-23	Norway	2621	236
2020-03-24	Norway	2863	242
2020-03-25	Norway	3084	221
2020-03-26	Norway	3369	285
2020-03-27	Norway	3755	386
2020-03-28	Norway	4015	260
2020-03-29	Norway	4284	269
2020-03-30	Norway	4445	161
2020-03-31	Norway	4641	196
2020-04-01	Norway	4863	222
2020-04-02	Norway	5147	284
2020-04-03	Norway	5370	223
2020-04-04	Norway	5550	180
2020-04-05	Norway	5687	137
2020-04-06	Norway	5865	178
2020-04-07	Norway	6086	221
2020-04-08	Norway	6086	0
2020-04-09	Norway	6211	125
2020-04-10	Norway	6314	103
2020-04-11	Norway	6409	95
2020-04-12	Norway	6525	116
2020-04-13	Norway	6603	78
2020-04-14	Norway	6623	20
2020-04-15	Norway	6740	117
2020-04-16	Norway	6896	156
2020-04-17	Norway	6937	41
2020-04-18	Norway	7036	99
2020-04-19	Norway	7078	42
2020-04-20	Norway	7156	78
2020-04-21	Norway	7191	35
2020-04-22	Norway	7338	147
2020-04-23	Norway	7401	63
2020-04-24	Norway	7463	62
2020-04-25	Norway	7499	36
2020-04-26	Norway	7527	28
2020-04-27	Norway	7599	72
2020-04-28	Norway	7660	61
2020-04-29	Norway	7710	50
2020-04-30	Norway	7738	28
2020-05-01	Norway	7783	45
2020-05-02	Norway	7809	26
2020-05-03	Norway	7847	38
2020-05-04	Norway	7904	57
2020-05-05	Norway	7955	51
2020-05-06	Norway	7996	41
2020-05-07	Norway	8034	38
2020-05-08	Norway	8070	36
2020-05-09	Norway	8099	29
2020-05-10	Norway	8105	6
2020-05-11	Norway	8132	27
2020-05-12	Norway	8157	25
2020-05-13	Norway	8175	18
2020-05-14	Norway	8196	21
2020-05-15	Norway	8219	23
2020-05-16	Norway	8237	18
2020-05-17	Norway	8249	12
2020-05-18	Norway	8257	8
2020-05-19	Norway	8267	10
2020-01-22	Oman	0	0
2020-01-23	Oman	0	0
2020-01-24	Oman	0	0
2020-01-25	Oman	0	0
2020-01-26	Oman	0	0
2020-01-27	Oman	0	0
2020-01-28	Oman	0	0
2020-01-29	Oman	0	0
2020-01-30	Oman	0	0
2020-01-31	Oman	0	0
2020-02-01	Oman	0	0
2020-02-02	Oman	0	0
2020-02-03	Oman	0	0
2020-02-04	Oman	0	0
2020-02-05	Oman	0	0
2020-02-06	Oman	0	0
2020-02-07	Oman	0	0
2020-02-08	Oman	0	0
2020-02-09	Oman	0	0
2020-02-10	Oman	0	0
2020-02-11	Oman	0	0
2020-02-12	Oman	0	0
2020-02-13	Oman	0	0
2020-02-14	Oman	0	0
2020-02-15	Oman	0	0
2020-02-16	Oman	0	0
2020-02-17	Oman	0	0
2020-02-18	Oman	0	0
2020-02-19	Oman	0	0
2020-02-20	Oman	0	0
2020-02-21	Oman	0	0
2020-02-22	Oman	0	0
2020-02-23	Oman	0	0
2020-02-24	Oman	2	2
2020-02-25	Oman	2	0
2020-02-26	Oman	4	2
2020-02-27	Oman	4	0
2020-02-28	Oman	4	0
2020-02-29	Oman	6	2
2020-03-01	Oman	6	0
2020-03-02	Oman	6	0
2020-03-03	Oman	12	6
2020-03-04	Oman	15	3
2020-03-05	Oman	16	1
2020-03-06	Oman	16	0
2020-03-07	Oman	16	0
2020-03-08	Oman	16	0
2020-03-09	Oman	16	0
2020-03-10	Oman	18	2
2020-03-11	Oman	18	0
2020-03-12	Oman	18	0
2020-03-13	Oman	19	1
2020-03-14	Oman	19	0
2020-03-15	Oman	22	3
2020-03-16	Oman	22	0
2020-03-17	Oman	24	2
2020-03-18	Oman	39	15
2020-03-19	Oman	48	9
2020-03-20	Oman	48	0
2020-03-21	Oman	52	4
2020-03-22	Oman	55	3
2020-03-23	Oman	66	11
2020-03-24	Oman	84	18
2020-03-25	Oman	99	15
2020-03-26	Oman	109	10
2020-03-27	Oman	131	22
2020-03-28	Oman	152	21
2020-03-29	Oman	167	15
2020-03-30	Oman	179	12
2020-03-31	Oman	192	13
2020-04-01	Oman	210	18
2020-04-02	Oman	231	21
2020-04-03	Oman	252	21
2020-04-04	Oman	277	25
2020-04-05	Oman	298	21
2020-04-06	Oman	331	33
2020-04-07	Oman	371	40
2020-04-08	Oman	419	48
2020-04-09	Oman	457	38
2020-04-10	Oman	484	27
2020-04-11	Oman	546	62
2020-04-12	Oman	599	53
2020-04-13	Oman	727	128
2020-04-14	Oman	813	86
2020-04-15	Oman	910	97
2020-04-16	Oman	1019	109
2020-04-17	Oman	1069	50
2020-04-18	Oman	1180	111
2020-04-19	Oman	1266	86
2020-04-20	Oman	1410	144
2020-04-21	Oman	1508	98
2020-04-22	Oman	1614	106
2020-04-23	Oman	1716	102
2020-04-24	Oman	1790	74
2020-04-25	Oman	1905	115
2020-04-26	Oman	1998	93
2020-04-27	Oman	2049	51
2020-04-28	Oman	2131	82
2020-04-29	Oman	2274	143
2020-04-30	Oman	2348	74
2020-05-01	Oman	2447	99
2020-05-02	Oman	2483	36
2020-05-03	Oman	2568	85
2020-05-04	Oman	2637	69
2020-05-05	Oman	2735	98
2020-05-06	Oman	2903	168
2020-05-07	Oman	2958	55
2020-05-08	Oman	3112	154
2020-05-09	Oman	3224	112
2020-05-10	Oman	3399	175
2020-05-11	Oman	3573	174
2020-05-12	Oman	3721	148
2020-05-13	Oman	4019	298
2020-05-14	Oman	4341	322
2020-05-15	Oman	4625	284
2020-05-16	Oman	5029	404
2020-05-17	Oman	5186	157
2020-05-18	Oman	5379	193
2020-05-19	Oman	5671	292
2020-01-22	Pakistan	0	0
2020-01-23	Pakistan	0	0
2020-01-24	Pakistan	0	0
2020-01-25	Pakistan	0	0
2020-01-26	Pakistan	0	0
2020-01-27	Pakistan	0	0
2020-01-28	Pakistan	0	0
2020-01-29	Pakistan	0	0
2020-01-30	Pakistan	0	0
2020-01-31	Pakistan	0	0
2020-02-01	Pakistan	0	0
2020-02-02	Pakistan	0	0
2020-02-03	Pakistan	0	0
2020-02-04	Pakistan	0	0
2020-02-05	Pakistan	0	0
2020-02-06	Pakistan	0	0
2020-02-07	Pakistan	0	0
2020-02-08	Pakistan	0	0
2020-02-09	Pakistan	0	0
2020-02-10	Pakistan	0	0
2020-02-11	Pakistan	0	0
2020-02-12	Pakistan	0	0
2020-02-13	Pakistan	0	0
2020-02-14	Pakistan	0	0
2020-02-15	Pakistan	0	0
2020-02-16	Pakistan	0	0
2020-02-17	Pakistan	0	0
2020-02-18	Pakistan	0	0
2020-02-19	Pakistan	0	0
2020-02-20	Pakistan	0	0
2020-02-21	Pakistan	0	0
2020-02-22	Pakistan	0	0
2020-02-23	Pakistan	0	0
2020-02-24	Pakistan	0	0
2020-02-25	Pakistan	0	0
2020-02-26	Pakistan	2	2
2020-02-27	Pakistan	2	0
2020-02-28	Pakistan	2	0
2020-02-29	Pakistan	4	2
2020-03-01	Pakistan	4	0
2020-03-02	Pakistan	4	0
2020-03-03	Pakistan	5	1
2020-03-04	Pakistan	5	0
2020-03-05	Pakistan	5	0
2020-03-06	Pakistan	6	1
2020-03-07	Pakistan	6	0
2020-03-08	Pakistan	6	0
2020-03-09	Pakistan	6	0
2020-03-10	Pakistan	16	10
2020-03-11	Pakistan	19	3
2020-03-12	Pakistan	20	1
2020-03-13	Pakistan	28	8
2020-03-14	Pakistan	31	3
2020-03-15	Pakistan	53	22
2020-03-16	Pakistan	136	83
